Run,Organism,create_date,geo_loc_name_country,geo_loc_name_country_continent,Collection_Date,isolation_source,HOST
SRR13449075,Salmonella enterica subsp. salamae,2021-01-16T17:33:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449076,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449077,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449078,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449079,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449080,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449081,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449082,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449083,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449084,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449085,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449086,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449087,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449088,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449089,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449090,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449091,Salmonella enterica subsp. salamae,2021-01-16T17:33:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449092,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449093,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449094,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449095,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449096,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449097,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449098,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449099,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449100,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449101,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449102,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449103,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449104,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449105,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449106,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449107,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449108,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449109,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449110,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449111,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449112,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449113,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449114,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449115,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449116,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449117,Salmonella enterica subsp. salamae,2021-01-16T17:33:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449118,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449119,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449120,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449121,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449122,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449123,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449124,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449125,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449126,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449127,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449128,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449129,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449130,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449131,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449132,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449133,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449134,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449135,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449136,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449137,Salmonella enterica subsp. salamae,2021-01-16T17:30:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449138,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449139,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449140,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449141,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449142,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449143,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449144,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449145,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449146,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449147,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449148,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449149,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449150,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449151,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449152,Salmonella enterica subsp. salamae,2021-01-16T17:32:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR13449153,Salmonella enterica subsp. salamae,2021-01-16T17:31:00Z,Spain,Europe,15/10/2013,broiler feces,Gallus gallus
SRR17212190,Klebsiella pneumoniae,2021-12-13T07:43:00Z,Germany,Europe,22/08/2016,,Homo sapiens
SRR14470586,Enterobacter hormaechei subsp. xiangfangensis,2021-05-08T01:57:00Z,India,Asia,28/02/2019,blood,Homo sapiens
SRR17965722,Salmonella enterica,2022-02-09T19:53:00Z,Australia,Oceania,2021,feces,Homo sapiens
SRR17247602,Escherichia coli,2021-12-16T09:51:00Z,Switzerland,Europe,2020,Commerial supplier,not collected
SRR17953824,"Salmonella enterica subsp. enterica serovar 4,[5],12:-",2022-02-09T05:57:00Z,Thailand,Asia,2010,stool,Homo sapiens
SRR17953825,"Salmonella enterica subsp. enterica serovar 4,[5],12:-",2022-02-09T05:54:00Z,Thailand,Asia,2010,stool,Homo sapiens
SRR18828683,Klebsiella pneumoniae,2022-04-20T04:43:00Z,Qatar,Asia,28/04/2016,pus,Homo sapiens
SRR17255213,Klebsiella pneumoniae,2021-12-17T06:11:00Z,Germany,Europe,13/05/2017,rectal swab,Homo sapiens
SRR17255218,Klebsiella pneumoniae,2021-12-17T06:13:00Z,Germany,Europe,05/04/2017,urine sample,Homo sapiens
SRR17255221,Klebsiella pneumoniae,2021-12-17T06:11:00Z,Germany,Europe,01/12/2016,wound swap,Homo sapiens
SRR17255225,Klebsiella pneumoniae,2021-12-17T06:13:00Z,Germany,Europe,09/09/2016,rectal swab,Homo sapiens
SRR17255229,Klebsiella pneumoniae,2021-12-17T06:11:00Z,Germany,Europe,18/08/2016,rectal swab,Homo sapiens
SRR17255232,Klebsiella pneumoniae,2021-12-17T06:08:00Z,Germany,Europe,04/07/2016,groin swab,Homo sapiens
SRR17255235,Klebsiella pneumoniae,2021-12-17T06:09:00Z,Germany,Europe,06/12/2015,bronchial secretion,Homo sapiens
SRR17255238,Klebsiella pneumoniae,2021-12-17T06:08:00Z,Germany,Europe,08/09/2015,rectal swab,Homo sapiens
SRR17255239,Klebsiella pneumoniae,2021-12-17T06:08:00Z,Germany,Europe,08/01/2011,blood culture,Homo sapiens
SRR17255242,Klebsiella pneumoniae,2021-12-17T06:14:00Z,Germany,Europe,12/02/2015,blood culture,Homo sapiens
SRR17255245,Klebsiella pneumoniae,2021-12-17T06:13:00Z,Germany,Europe,08/11/2013,nasal swab,Homo sapiens
SRR17255249,Klebsiella pneumoniae,2021-12-17T06:10:00Z,Germany,Europe,04/09/2012,urine sample,Homo sapiens
SRR17255252,Klebsiella pneumoniae,2021-12-17T06:12:00Z,Germany,Europe,28/08/2017,rectal swab,Homo sapiens
SRR17255253,Klebsiella pneumoniae,2021-12-17T06:11:00Z,Germany,Europe,13/12/2011,wound swap,Homo sapiens
SRR17255256,Klebsiella pneumoniae,2021-12-17T06:11:00Z,Germany,Europe,05/07/2017,,Homo sapiens
SRR17255259,Klebsiella pneumoniae,2021-12-17T06:08:00Z,Germany,Europe,16/11/2013,rectal swab,Homo sapiens
SRR17974437,Klebsiella quasipneumoniae subsp. similipneumoniae,2022-02-10T14:59:00Z,uncalculated,uncalculated,04/03/2015,Foot panel of ARED on ISS,
ERR7776851,Klebsiella oxytoca,2022-07-13T19:23:00Z,,,,,
ERR7776853,Escherichia coli,2022-07-30T20:01:00Z,,,,,
ERR7776854,Klebsiella oxytoca,2022-07-15T16:09:00Z,,,,,
ERR7776857,Escherichia coli,2022-05-03T18:49:00Z,,,,,
SRR13499599,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499600,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499601,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499602,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499603,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499604,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499605,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499606,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499607,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499608,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499609,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499610,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499611,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499612,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499613,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499614,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499615,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499616,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499617,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499618,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499619,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499620,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499621,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499622,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499623,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499624,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499625,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499626,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499627,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499628,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499629,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499630,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499631,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499632,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499633,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499634,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499635,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499636,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499637,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499638,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499639,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499640,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499641,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499642,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499643,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499644,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499645,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499646,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499647,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499648,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499649,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499650,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499651,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499652,Enterobacter sp. 18B1,2021-01-21T17:40:00Z,USA,North America,12/05/2019,,apple
SRR13499653,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499654,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499655,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499656,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499657,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499658,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499659,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499660,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499661,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499662,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499663,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499664,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499665,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499666,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499667,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499668,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499669,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13499670,Enterobacter sp. 18B1,2021-01-21T17:41:00Z,USA,North America,12/05/2019,,apple
SRR13501339,Enterobacter hormaechei,2021-01-21T22:13:00Z,Australia,Oceania,12/12/2018,wound,Homo sapiens
SRR13501340,Enterobacter hormaechei,2021-01-21T22:19:00Z,Australia,Oceania,16/12/2018,Drainage fluid,Homo sapiens
SRR13501342,Enterobacter hormaechei,2021-01-21T22:22:00Z,Australia,Oceania,18/12/2018,Tracheostomy site,Homo sapiens
SRR13501343,Enterobacter hormaechei,2021-01-21T22:15:00Z,Australia,Oceania,21/12/2018,Rectal swab,Homo sapiens
SRR13501344,Enterobacter hormaechei,2021-01-21T22:23:00Z,Australia,Oceania,22/12/2018,Rectal swab,Homo sapiens
SRR13501345,Enterobacter hormaechei,2021-01-21T22:20:00Z,Australia,Oceania,29/12/2018,urine,Homo sapiens
SRR13501346,Enterobacter hormaechei,2021-01-21T22:22:00Z,Australia,Oceania,20/01/2019,sputum,Homo sapiens
SRR13501347,Enterobacter hormaechei,2021-01-21T22:20:00Z,Australia,Oceania,26/01/2019,urine,Homo sapiens
SRR13501348,Enterobacter hormaechei,2021-01-21T22:21:00Z,Australia,Oceania,30/01/2019,Rectal swab,Homo sapiens
SRR13501349,Enterobacter hormaechei,2021-01-21T22:20:00Z,Australia,Oceania,02/02/2019,Rectal swab,Homo sapiens
SRR13501379,Enterobacter hormaechei,2021-01-21T22:13:00Z,Australia,Oceania,27/02/2017,wound,Homo sapiens
SRR13501380,Klebsiella pneumoniae,2021-01-21T22:13:00Z,Australia,Oceania,01/02/2010,urine,Homo sapiens
SRR13501381,Enterobacter hormaechei,2021-01-21T22:13:00Z,Australia,Oceania,04/10/2012,urine,Homo sapiens
SRR13501382,Enterobacter hormaechei,2021-01-21T22:11:00Z,Australia,Oceania,22/03/2012,wound,Homo sapiens
SRR13501384,Klebsiella pneumoniae,2021-01-21T22:13:00Z,Australia,Oceania,26/03/2013,urine,Homo sapiens
