Run,STRAND,GENE,DATABASE,RESISTANCE,Organism,create_date,country,continent,Collection_Date,isolation_source,HOST
SRR23384704,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,+,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,+,catB3_2,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,+,ARR-3_4,resfinder,,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,+,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,-,qnrB2_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,+,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,-,catA2_1,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,-,tet(D)_1,resfinder,Doxycycline;Tetracycline,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,-,blaSHV-12_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
SRR23384704,-,blaSHV-12_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:16:00Z,Australia,Oceania,01/02/2019,respiratory,Homo sapiens
ERR13600380,+,ant(3'')-Ia_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:13:00Z,Norway,Europe,2005,blood,
ERR13600380,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-09-01T01:13:00Z,Norway,Europe,2005,blood,
ERR13600380,+,ant(3'')-Ia_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:13:00Z,Norway,Europe,2005,blood,
ERR13600380,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-09-01T01:13:00Z,Norway,Europe,2005,blood,
SRR27187199,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,+,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,sul1_5,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,aadA2_1,resfinder,Streptomycin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,dfrA12_8,resfinder,Trimethoprim,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,blaTEM-1A_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,blaOXA-9_1,resfinder,Amoxicillin;Ampicillin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,ant(3'')-Ia_1,resfinder,Streptomycin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,aac(6')-Ib_1,resfinder,Amikacin;Tobramycin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,aph(3')-Ia_1,resfinder,,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,+,qnrB4_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,tet(A)_6,resfinder,Doxycycline;Tetracycline,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
SRR27187199,-,tet(A)_6,resfinder,Doxycycline;Tetracycline,Klebsiella pneumoniae,2023-12-12T15:04:00Z,USA,North America,09/10/2023,urine,Homo sapiens
ERR13600457,+,sul2_2,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,aph(3'')-Ib_5,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,-,dfrA14_5,resfinder,Trimethoprim,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,blaSHV-187_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,qnrB1_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,-,aac(3)-IId_1,resfinder,Gentamicin;Tobramycin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,aac(6')-Ib_1,resfinder,Amikacin;Tobramycin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,ant(3'')-Ia_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,blaOXA-9_1,resfinder,Amoxicillin;Ampicillin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,blaSHV-187_1,resfinder,,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,qnrB1_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,-,aac(3)-IId_1,resfinder,Gentamicin;Tobramycin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,aac(6')-Ib_1,resfinder,Amikacin;Tobramycin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,ant(3'')-Ia_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
ERR13600457,+,blaOXA-9_1,resfinder,Amoxicillin;Ampicillin,Klebsiella pneumoniae,2024-09-01T01:01:00Z,Norway,Europe,2009,blood,
SRR23384712,+,aac(3)-IId_1,resfinder,Gentamicin;Tobramycin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,aph(6)-Id_1,resfinder,Streptomycin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,aph(3'')-Ib_2,resfinder,Streptomycin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,dfrA19_1,resfinder,Trimethoprim,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,aadA2_1,resfinder,Streptomycin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,ant(2'')-Ia_1,resfinder,Gentamicin;Tobramycin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,+,aac(3)-IId_1,resfinder,Gentamicin;Tobramycin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,+,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,+,catB3_2,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,+,ARR-3_4,resfinder,,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,+,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,qnrB2_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,+,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,catA1_1,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,catA2_1,resfinder,Chloramphenicol,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,tet(D)_1,resfinder,Doxycycline;Tetracycline,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,blaSHV-12_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR23384712,-,blaSHV-12_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Enterobacter hormaechei,2023-02-09T14:26:00Z,Australia,Oceania,05/12/2018,Rectal swab,Homo sapiens
SRR27187035,+,tet(A)_6,resfinder,Doxycycline;Tetracycline,Escherichia coli,2023-12-12T14:46:00Z,Hungary,Europe,2015,blood culture,Homo sapiens
SRR27187035,+,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Escherichia coli,2023-12-12T14:46:00Z,Hungary,Europe,2015,blood culture,Homo sapiens
SRR27187035,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Escherichia coli,2023-12-12T14:46:00Z,Hungary,Europe,2015,blood culture,Homo sapiens
SRR27187035,+,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Escherichia coli,2023-12-12T14:46:00Z,Hungary,Europe,2015,blood culture,Homo sapiens
SRR27187035,+,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Escherichia coli,2023-12-12T14:46:00Z,Hungary,Europe,2015,blood culture,Homo sapiens
SRR27187035,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:46:00Z,Hungary,Europe,2015,blood culture,Homo sapiens
SRR27187035,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:46:00Z,Hungary,Europe,2015,blood culture,Homo sapiens
ERR13600278,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-08-31T05:26:00Z,Norway,Europe,2018,Cecum,
ERR13600278,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-08-31T05:26:00Z,Norway,Europe,2018,Cecum,
ERR13600278,-,tet(D)_1,resfinder,Doxycycline;Tetracycline,Klebsiella pneumoniae,2024-08-31T05:26:00Z,Norway,Europe,2018,Cecum,
SRR23384583,-,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella variicola,2023-02-09T14:15:00Z,Australia,Oceania,07/03/2020,respiratory,Homo sapiens
SRR23384583,-,tet(A)_6,resfinder,Doxycycline;Tetracycline,Klebsiella variicola,2023-02-09T14:15:00Z,Australia,Oceania,07/03/2020,respiratory,Homo sapiens
SRR23384583,+,blaIMP-4_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam,Klebsiella variicola,2023-02-09T14:15:00Z,Australia,Oceania,07/03/2020,respiratory,Homo sapiens
SRR23384583,+,catB3_2,resfinder,Chloramphenicol,Klebsiella variicola,2023-02-09T14:15:00Z,Australia,Oceania,07/03/2020,respiratory,Homo sapiens
SRR23384583,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella variicola,2023-02-09T14:15:00Z,Australia,Oceania,07/03/2020,respiratory,Homo sapiens
SRR23384583,-,qnrB2_1,resfinder,Ciprofloxacin,Klebsiella variicola,2023-02-09T14:15:00Z,Australia,Oceania,07/03/2020,respiratory,Homo sapiens
SRR23384583,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella variicola,2023-02-09T14:15:00Z,Australia,Oceania,07/03/2020,respiratory,Homo sapiens
SRR23384583,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Klebsiella variicola,2023-02-09T14:15:00Z,Australia,Oceania,07/03/2020,respiratory,Homo sapiens
SRR23384583,+,aac(3)-IId_1,resfinder,Gentamicin;Tobramycin,Klebsiella variicola,2023-02-09T14:15:00Z,Australia,Oceania,07/03/2020,respiratory,Homo sapiens
SRR23384583,+,sul1_5,resfinder,Sulfamethoxazole,Klebsiella variicola,2023-02-09T14:15:00Z,Australia,Oceania,07/03/2020,respiratory,Homo sapiens
SRR23384612,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Enterobacter hormaechei,2023-02-09T14:12:00Z,Australia,Oceania,30/12/2011,other,Homo sapiens
SRR23384612,+,aac(3)-IId_1,resfinder,Gentamicin;Tobramycin,Enterobacter hormaechei,2023-02-09T14:12:00Z,Australia,Oceania,30/12/2011,other,Homo sapiens
SRR23384612,+,qnrA1_1,resfinder,Ciprofloxacin,Enterobacter hormaechei,2023-02-09T14:12:00Z,Australia,Oceania,30/12/2011,other,Homo sapiens
SRR23384612,+,sul1_5,resfinder,Sulfamethoxazole,Enterobacter hormaechei,2023-02-09T14:12:00Z,Australia,Oceania,30/12/2011,other,Homo sapiens
SRR23384591,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella michiganensis,2023-02-09T14:27:00Z,Australia,Oceania,21/08/2019,Rectal swab,Homo sapiens
SRR23384591,-,sul1_5,resfinder,Sulfamethoxazole,Klebsiella michiganensis,2023-02-09T14:27:00Z,Australia,Oceania,21/08/2019,Rectal swab,Homo sapiens
SRR23384591,-,ant(3'')-Ia_1,resfinder,Streptomycin,Klebsiella michiganensis,2023-02-09T14:27:00Z,Australia,Oceania,21/08/2019,Rectal swab,Homo sapiens
SRR23384591,+,blaCTX-M-62_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella michiganensis,2023-02-09T14:27:00Z,Australia,Oceania,21/08/2019,Rectal swab,Homo sapiens
SRR23384659,+,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Escherichia coli,2023-02-09T14:20:00Z,Australia,Oceania,20/06/2018,Skin and soft tissue,Homo sapiens
SRR23384659,-,sul1_5,resfinder,Sulfamethoxazole,Escherichia coli,2023-02-09T14:20:00Z,Australia,Oceania,20/06/2018,Skin and soft tissue,Homo sapiens
SRR23384659,+,qnrB2_1,resfinder,Ciprofloxacin,Escherichia coli,2023-02-09T14:20:00Z,Australia,Oceania,20/06/2018,Skin and soft tissue,Homo sapiens
SRR23384659,-,sul1_5,resfinder,Sulfamethoxazole,Escherichia coli,2023-02-09T14:20:00Z,Australia,Oceania,20/06/2018,Skin and soft tissue,Homo sapiens
SRR23384659,-,catB3_2,resfinder,Chloramphenicol,Escherichia coli,2023-02-09T14:20:00Z,Australia,Oceania,20/06/2018,Skin and soft tissue,Homo sapiens
SRR23384659,-,blaIMP-4_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam,Escherichia coli,2023-02-09T14:20:00Z,Australia,Oceania,20/06/2018,Skin and soft tissue,Homo sapiens
ERR13600470,+,blaSHV-12_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-09-01T01:09:00Z,Norway,Europe,2012,blood,
ERR13600482,-,qnrB1_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,tet(A)_6,resfinder,Doxycycline;Tetracycline,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,aph(3'')-Ib_5,resfinder,Streptomycin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,sul2_2,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,aac(3)-IIa_1,resfinder,Gentamicin;Tobramycin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,blaCTX-M-15_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,+,blaTEM-1B_1,resfinder,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,aph(6)-Id_1,resfinder,Streptomycin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,aph(3'')-Ib_5,resfinder,Streptomycin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,sul2_2,resfinder,Sulfamethoxazole,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,blaOXA-1_1,resfinder,Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,aac(6')-Ib-cr_1,resfinder,Ciprofloxacin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
ERR13600482,-,aac(3)-IIa_1,resfinder,Gentamicin;Tobramycin,Klebsiella pneumoniae,2024-08-31T01:39:00Z,Norway,Europe,2014,blood,
SRR27187028,+,dfrA17_1,resfinder,Trimethoprim,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR27187028,+,aadA5_1,resfinder,Streptomycin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR27187028,+,sul1_5,resfinder,Sulfamethoxazole,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR27187028,-,mph(A)_2,resfinder,Erythromycin;Azithromycin;Spiramycin;Telithromycin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR27187028,+,blaCTX-M-27_1,resfinder,Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
SRR27187028,-,tet(A)_6,resfinder,Doxycycline;Tetracycline,Escherichia coli,2023-12-12T14:47:00Z,Hungary,Europe,2017,blood culture,Homo sapiens
